province,watershed,site_name,monitor_time,water_quality_class,water_temperature,ph_value,dissolved_oxygen,conductivity,turbidity,permanganate_index,ammonia_nitrogen,total_phosphorus,total_nitrogen,chlorophyll_a,algae_density,site_status,longitude,latitude,formatted_address,match_level
湖北省,长江流域,西梁子湖湖南,2023-01-30 06:29:00,Ⅲ,6.4,7.1,11.58,201.2,32.2,2.88,0.025,0.032,0.71,0.003,3553831,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖北,2023-01-30 10:30:00,Ⅱ,6.5,7.77,11.68,205.7,28.6,2.75,0.025,0.023,1.12,0.004,2676018,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖南,2023-01-30 10:30:00,Ⅲ,6.3,7.08,11.5,201.4,31,2.79,0.025,0.03,0.83,0.002,4368386,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖南,2023-01-30 14:30:00,Ⅲ,6.5,7.16,11.89,201,31.2,2.88,0.025,0.031,0.73,0.002,4992942,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖北,2023-01-30 14:30:00,Ⅱ,7.4,7.76,11.58,204.7,28.1,2.57,0.025,0.023,1.12,0.002,3597218,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖北,2023-01-30 18:31:00,Ⅱ,10.5,7.83,11.77,203.6,27.1,2.64,0.025,0.023,1.11,0.002,2941861,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖南,2023-01-30 18:31:00,Ⅲ,7.2,7.19,11.84,200.6,31.5,2.88,0.025,0.028,0.8,0.002,4796509,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖北,2023-01-30 22:32:00,Ⅱ,6.6,7.7,11.67,205.2,28.3,2.92,0.025,0.024,0.95,0.004,2811222,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖南,2023-01-30 22:32:00,Ⅲ,6.9,7.17,11.82,200.4,33.9,2.88,0.025,0.03,0.74,0.003,4101935,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖北,2023-01-31 02:32:00,Ⅱ,6.6,7.73,11.59,205.4,30.1,2.92,0.025,0.025,0.91,0.005,4877978,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖南,2023-01-31 02:32:00,Ⅲ,7.1,7.14,11.6,200.8,31.2,2.88,0.025,0.033,0.69,0.002,5366900,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖北,2023-01-31 06:33:00,Ⅲ,6.5,7.7,11.42,205.4,31,2.52,0.025,0.025,--,0.005,3475382,维护,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖南,2023-01-31 06:33:00,Ⅲ,7,7.11,11.53,201.1,30.5,2.95,0.025,0.031,0.43,0.003,4801104,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖北,2023-01-31 10:34:00,Ⅱ,6.3,7.7,11.42,205.6,31.2,2.76,0.025,0.023,1.12,0.004,3734681,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖南,2023-01-31 10:34:00,Ⅲ,6.9,7.1,11.48,201.5,30.3,2.98,0.025,0.028,0.85,0.003,5207749,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖北,2023-01-31 14:35:00,Ⅱ,7.3,7.75,11.5,205.5,30,2.68,0.025,0.024,1.07,0.003,2703942,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖南,2023-01-31 14:35:00,Ⅲ,8.4,7.2,11.73,201.4,29.7,2.84,0.025,0.028,1.1,0.001,4134327,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖北,2023-01-31 18:35:00,Ⅱ,9.6,7.8,11.59,202.8,30.1,2.72,0.025,0.025,1.23,0.003,3015277,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖南,2023-01-31 18:35:00,Ⅱ,7.6,7.26,12,201.2,29.1,3.1,0.025,0.023,1.12,0.003,5472342,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖北,2023-01-31 22:36:00,Ⅱ,7.8,7.81,11.66,205.3,30.3,2.82,0.025,0.024,1.19,0.004,3745534,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
湖北省,长江流域,西梁子湖湖南,2023-01-31 22:36:00,Ⅲ,7.8,7.25,11.76,201.5,27.8,3.06,0.025,0.031,1.06,0.003,5789608,正常,114.521034,30.241482,湖北省武汉市江夏区梁子湖,住宅区
